caso_id,cat,tomo,cambio,old_outcome,new_outcome,old_vp,new_vp,old_n_jueces,new_n_jueces,old_por_ello,new_por_ello,new_variante,new_firma_raw,new_jueces,new_idx,apertura_rel,ventana
344_p936,A1,344,mejora_gano_firma,otro,originaria,sin_firma,segun_su_voto,0,4,"En consecuencia, no se trata de una mera indagación o consulta,  sino que las co","Por ello, concordemente con el dictamen de la señora Procuradora  Fiscal, se res",por_ello,Carlos Fernando Rosenkrantz (según su voto)– Elena I. Highton de Nolasco – Juan Carlos Maqueda – Ricardo Luis Lorenzetti,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti,1455,675,675-1471
344_p1013,A1,344,mejora_gano_firma,otro,procedente,sin_firma,segun_su_voto,0,5,"En consecuencia, concluyó en que el acto impugnado resultaba  legítimo.","Por ello, se declara procedente el recurso extraordinario y se  revoca la senten",por_ello,Carlos Fernando Rosenkrantz (según su voto)– Elena I. Highton de Nolasco – Juan Carlos Maqueda – Ricardo Luis Lorenzetti,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,290,151,151-298
344_p277,A1,344,mejora_gano_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,"en consecuencia sobre el fondo de la causa, en sustitución del tribu­ nal apelad","Por ello, y oída la señora Procuradora Fiscal, se hace lugar a la  queja, se dec",por_ello,Carlos Fernando Rosenkrantz – Elena I. Highton de Nolasco – Juan Carlos Maqueda (según su voto)– Horacio Rosatti (según ,Rosenkrantz | Highton de Nolasco | Maqueda | Rosatti,743,367,367-751
344_p689,A1,344,sin_cambio,otro,otro,sin_firma,sin_firma,0,0,"Por ello, en atención al estado de las presentes actuaciones, se re­ suelve requ","Por ello, en atención al estado de las presentes actuaciones, se re­ suelve requ",por_ello,,,31,18,18-96
344_p1857,A1,344,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,4,"Por ello, la facultad de los jueces locales de denegar el reconoci­ miento y eje","Por ello, y oída la señora Procuradora Fiscal, se declara proceden­ te el recurs",por_ello,Carlos Fernando Rosenkrantz – Elena I. Highton de Nolasco – Juan Carlos Maqueda (según su voto)– Ricardo Luis Lorenzetti,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti,939,606,606-953
344_p2513,A3,344,mejora_gano_firma,otro,otro,sin_firma,disidencia,0,5,"Por ello, si el legislador hubiese querido incluir otra excepción a  la regla ge","Por todo lo expuesto, oída la señora Procuradora Fiscal, se re­ suelve el confli",por_todo_lo_exp,Carlos Fernando Rosenkrantz (en disidencia)– Elena I. Highton de Nolasco (en disidencia)– Juan Carlos Maqueda – Ricardo ,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,1048,722,722-1061
344_p2441,A1,344,mejora_gano_firma,otro,desestima,sin_firma,segun_su_voto,0,5,"De conformidad con el trámite previsto por la ley 1565, se dispuso  la apertura ","Por ello, se desestima la queja. Notifíquese y, oportunamente,  archívese.",por_ello,Carlos Fernando Rosenkrantz (según su voto)– Elena I. Highton de Nolasco (según su voto)– Juan Carlos Maqueda – Ricardo ,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,642,158,158-647
344_p1557,A1,344,mejora_gano_firma,otro,confirma,sin_firma,segun_su_voto,0,2,"Por ello, el hecho de que el legislador local —a diferencia del nacio­ nal— haya","Por todo lo expuesto, y habiendo dictaminado la señora Procura­ dora Fiscal, se ",por_todo_lo_exp,Elena I. Highton de Nolasco – Ricardo Luis Lorenzetti – Martín Irurzun (según su voto)– Mirta Gladis Sotelo de Andreau (,Highton de Nolasco | Lorenzetti,1830,1151,1151-1838
344_p2062,A3,344,mejora_gano_firma,otro,otro,sin_firma,disidencia,0,5,"En consecuencia, deben desestimarse los agravios en que se sus­ tenta la apelaci","Por ello, de conformidad en lo pertinente con lo dictaminado el  señor Procurado",por_ello,Carlos Fernando Rosenkrantz – Elena I. Highton de Nolasco (en disidencia)– Juan Carlos Maqueda – Ricardo Luis Lorenzetti,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,422,296,296-435
344_p1270,A1,344,mejora_gano_firma,otro,desestima,sin_firma,segun_su_voto,0,5,"De conformidad con ello, quien pretenda la revisión judicial de  su destitución ","Por ello, se desestima la queja. Notifíquese y, oportunamente,  archívese.",por_ello,Carlos Fernando Rosenkrantz (según su voto)– Elena I. Highton de Nolasco – Juan Carlos Maqueda – Ricardo Luis Lorenzetti,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,421,131,131-426
344_p1464,A1,344,mejora_gano_firma,otro,procedente,sin_firma,disidencia,0,5,"En consecuencia, la consideración ab initio del a quo, se apartó  de la intelige","Por ello, se declara procedente el recurso ordinario interpuesto  por el Banco C",por_ello,Carlos Fernando Rosenkrantz – Elena I. Highton de Nolasco – Juan Carlos Maqueda (en disidencia)– Ricardo Luis Lorenzetti,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,458,109,109-467
344_p1642,A1,344,mejora_gano_firma,otro,competencia,sin_firma,disidencia,0,5,"En consecuencia, el tema a decidir en el presente es el criterio de  atribución ","Por ello, y de conformidad con lo dictaminado por el señor Procu­ rador General ",por_ello,Carlos Fernando Rosenkrantz (en disidencia)– Elena I. Highton de Nolasco (en disidencia)– Juan Carlos Maqueda – Ricardo ,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,370,166,166-383
344_p2307,A1,344,sin_cambio,otro,otro,sin_firma,sin_firma,0,0,"En consecuencia, resulta acorde a las características de la materia  regulada, y","En consecuencia, resulta acorde a las características de la materia  regulada, y",en_consecuencia,,,1055,734,734-1297
344_p2339,A1,344,mejora_gano_firma,otro,confirma,sin_firma,segun_su_voto,0,5,"En consecuencia, admitir el planteo del actor en lo que se refie­ re a la aplica","Por ello, y concordemente con lo dictaminado por el señor Procu­ rador General d",por_ello,Carlos Fernando Rosenkrantz – Elena I. Highton de Nolasco – Juan Carlos Maqueda – Ricardo Luis Lorenzetti – Horacio Rosa,Rosenkrantz | Highton de Nolasco | Maqueda | Lorenzetti | Rosatti,1337,926,926-1347
344_p2752,A3,344,sin_cambio,otro,otro,sin_firma,sin_firma,0,0,"Por todo lo expuesto, y oído el señor Procurador General subro­ gante, se declar","Por todo lo expuesto, y oído el señor Procurador General subro­ gante, se declar",por_todo_lo_exp,,,465,263,263-487
344_p3458,A1,344,mejora_gano_firma,otro,hace_lugar,sin_firma,unanime,0,4,"Por todo ello, concluye que la decisión apelada consagra una in­ terpretación ir","Por todo lo expuesto, de conformidad con lo propiciado por el señor  Procurador ",por_todo_lo_exp,Horacio Rosatti – Carlos Fernando Rosenkrantz – Juan Carlos Maqueda – Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,401,134,134-413
344_p3156,A1,344,mejora_gano_firma,otro,otro,sin_firma,unanime,0,4,"Atento a que, en el recurso extraordinario federal, la defensa de  Matías Fernan","Por lo expuesto, el Tribunal resuelve: I) Declarar procedentes los  recursos ext",por_lo_expuesto,Horacio Rosatti – Juan Carlos Maqueda – Elena I. Highton de Nolasco – Ricardo Luis Lorenzetti. Recursos extraordinarios ,Rosatti | Maqueda | Highton de Nolasco | Lorenzetti,2150,235,235-2174
344_p3070,A2,344,sin_cambio,originaria,originaria,sin_firma,sin_firma,0,0,"Por ello, y de conformidad con lo dictaminado por el señor Procu­ rador Fiscal s","Por ello, y de conformidad con lo dictaminado por el señor Procu­ rador Fiscal s",por_ello,,,278,80,80-296
344_p3636,A1,344,cambio_outcome,otro,confirma,sin_firma,sin_firma,0,0,"En consecuencia, de acuerdo con lo dispuesto por la ley 24.937 (tex­ to según le","Por ello, oído el señor Procurador General de la Nación interino,  se declaran a",por_ello,,,1101,463,463-1144
344_p2647,A1,344,mejora_gano_firma,otro,procedente,sin_firma,unanime,0,5,"En consecuencia, resulta evidente que en el caso no se ha conside­ rado dicho in","Por ello, con el alcance que surge del presente pronunciamiento,  se declara pro",por_ello,Horacio Rosatti – Carlos Fernando Rosenkrantz – Juan Carlos Maqueda – Elena I. Highton de Nolasco – Ricardo Luis Lorenze,Rosatti | Rosenkrantz | Maqueda | Highton de Nolasco | Lorenzetti,426,129,129-448
344_p3600,A1,344,mejora_gano_firma,otro,procedente,sin_firma,segun_su_voto,0,4,"En consecuencia, revocó la sentencia y declaró la nulidad de las  disposiciones ","Por ello, se declara procedente el recurso extraordinario y se  deja sin efecto ",por_ello,Horacio Rosatti - Carlos Fernando Rosenkrantz (según su voto)– Juan Carlos Maqueda – Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,251,95,95-260
344_p3551,A1,344,mejora_gano_firma,otro,confirma,sin_firma,unanime,0,4,"Por ello, solicitaron a la jueza federal que se excluyese a Picetti de  la lista","Por ello, se rechaza el recurso extraordinario y, con el alcance que  surge de l",por_ello,Horacio Rosatti – Carlos Fernando Rosenkrantz – Juan Carlos Maqueda – Ricardo Luis Lorenzetti. Recurso extraordinario in,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,601,120,120-623
344_p2868,A1,344,mejora_gano_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,5,"en consecuencia, ordenó al Instituto de Obra Social de la Provincia de  Entre Rí","Por ello, y habiendo dictaminado el señor Procurador Fiscal, se  declara procede",por_ello,Horacio Rosatti (según su voto)– Carlos Fernando Rosenkrantz – Juan Carlos Maqueda – Elena I. Highton de Nolasco – Ricar,Rosatti | Rosenkrantz | Maqueda | Highton de Nolasco | Lorenzetti,823,122,122-841
345_p440,A1,345,mejora_gano_firma,otro,desestima,sin_firma,unanime,0,4,"por ello, no se verificaba la incompetencia de los tribunales federales  459 DE ","Por ello, se desestima la queja. Intímese a la recurrente a que, den­ tro del qu",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,1449,267,267-1463
345_p76,A3,345,mejora_gano_firma,otro,otro,sin_firma,unanime,0,4,"En consecuencia, es dable concluir que se encuentran reunidos los  recaudos exig","Por ello, y concordemente con lo dictaminado por la señora Pro­ curadora Fiscal,",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti. Nombre del actor: Outokum,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,188,48,48-204
345_p270,A1,345,mejora_gano_firma,otro,confirma,sin_firma,unanime,0,4,"En consecuencia, y siguiendo el criterio expuesto por esta Corte  en el preceden","Por todo lo expuesto, habiendo dictaminado el señor Procurador  General de la Na",por_todo_lo_exp,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti. Recurso extraordinario in,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,219,61,61-234
345_p549,A1,345,mejora_gano_firma,otro,otro,sin_firma,unanime,0,4,"Por ello, se tuvo presente que “reglamentar adecuadamente el acceso  al cultivo ","Por ello, habiendo dictaminado el señor Procurador General de la  Nación interin",por_ello,Horacio Rosatti - Carlos Fernando Rosenkrantz – Juan Carlos Maqueda – Ricardo Luis Lorenzetti. Recurso extraordinario in,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,1116,260,260-1140
345_p358,A1,345,mejora_gano_firma,otro,procedente,sin_firma,unanime,0,4,"En consecuencia, teniendo en cuenta las obligaciones que se de­ rivan tanto de l","Por ello, habiendo dictaminado el señor Procurador Fiscal y ha­ biendo tomado in",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti. Recursos extraordinario y,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,783,120,120-815
345_p583,A1,345,mejora_gano_firma,otro,hace_lugar,sin_firma,disidencia,0,4,de conformidad con el art. 2° de la ley 20.396 (art. 3°). Señaló que el  decreto,"Por ello, concordemente con lo dictaminado por la señora Procu­ radora Fiscal, s",por_ello,Horacio Rosatti (en disidencia)- Carlos Fernando Rosenkrantz – Juan Carlos Maqueda (en disidencia)– Ricardo Luis Lorenze,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,260,125,125-273
345_p22,A1,345,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,4,"Por ello, solicita que se haga cesar el estado de incertidumbre,  condenando a l","Por ello, de conformidad con lo dictaminado por la señora Procura­ dora Fiscal, ",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maqueda — Ricardo Luis Lorenzetti (según su v,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,456,284,284-466
345_p37,A1,345,mejora_gano_firma,otro,competencia,sin_firma,disidencia,0,4,"En consecuencia, el tema a decidir en el presente es el criterio de  atribución ","Por ello, y de conformidad con lo dictaminado por el señor Procu­ rador General ",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia)— Juan Carlos Maqueda — Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,321,115,115-333
345_p1269,A1,345,mejora_gano_firma,otro,otro,sin_firma,unanime,0,3,"Por todo ello, la sentencia recurrida extiende equivocadamente el  precedente de","Por ello, oído el señor Procurador General de la Nación interino,  se resuelve: ",por_ello,Horacio Rosatti - Carlos Fernando Rosenkrantz – Juan Carlos Maqueda. Recurso extraordinario interpuesto por Luis Alfredo,Rosatti | Rosenkrantz | Maqueda,741,176,176-781
345_p1421,A1,345,mejora_gano_firma,otro,otro,sin_firma,unanime,0,4,"Por lo expuesto, luego de la ponderación integral de todo lo resuel­ to sobre el","Por ello, oído el señor Procurador General de la Nación interino, se  desestima ",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,1422,249,249-1434
345_p1498,A2,345,sin_cambio,originaria,originaria,sin_firma,sin_firma,0,0,"Por ello, se resuelve: I. Ordenar que durante la tramitación del pro­ ceso el Es","Por ello, se resuelve: I. Ordenar que durante la tramitación del pro­ ceso el Es",por_ello,,,848,197,197-853
345_p905,A1,345,mejora_gano_firma,otro,procedente,sin_firma,disidencia,0,4,"En consecuencia, la solución de la controversia planteada en autos  exige, en pr","Por ello, oída la señora Procuradora Fiscal, se declara procedente  el recurso e",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia)— Juan Carlos Maqueda — Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,629,167,167-635
345_p1342,A1,345,mejora_gano_firma,otro,procedente,sin_firma,unanime,0,3,"en consecuencia, hizo lugar a la acción de amparo y declaró la incons­ tituciona","Por ello, de conformidad con lo dictaminado por el señor Procura­ dor Fiscal, se",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda. Recurso extraordinario interpuesto por la Administr,Rosatti | Rosenkrantz | Maqueda,270,58,58-285
346_p668,A3,346,mejora_gano_firma,otro,otro,sin_firma,unanime,0,4,"de conformidad con los principios de orden público interno, que sue­ len refleja","Por lo expuesto, de conformidad en lo pertinente con lo dictamina­ do por el señ",por_lo_expuesto,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti. Recurso ordinario de apel,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,247,63,63-270
346_p407,A1,346,mejora_gano_firma,otro,otro,sin_firma,unanime,0,4,"En consecuencia, entendió que “…la norma que establece el lími­ te monetario en ","Por lo expuesto, el Tribunal resuelve: I) Declarar procedente el  recurso extrao",por_lo_expuesto,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti. Recurso extraordinario in,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,943,173,173-965
346_p25,A1,346,mejora_gano_firma,otro,otro,sin_firma,unanime,0,4,"En consecuencia, expresó que asistía razón al recurrente en cuan­ to postulaba q","de conformidad con lo prescripto en la acordada 47/91. Notifíquese y,  oportunam",de_conformidad,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,258,44,44-306
346_p432,A1,346,mejora_gano_firma,otro,originaria,sin_firma,unanime,0,4,"En consecuencia, considera que la demandada pretende erigir una  “aduana interio","Por ello, y de conformidad con lo dictaminado por la señora Pro­ curadora Fiscal",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti. Parte actora: Sancor Coop,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,241,63,63-260
346_p1089,A1,346,mejora_gano_firma,otro,originaria,sin_firma,unanime,0,4,"En consecuencia, la sentencia que se dicte en este pleito no al­ terará la situa","Por ello, y habiendo dictaminado la señora Procuradora General  de la Nación, se",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti. Parte actora: Administrac,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,728,108,108-754
346_p1117,A1,346,mejora_gano_firma,otro,otro,sin_firma,unanime,0,3,"En consecuencia, en virtud de las sucesivas delegaciones realiza­ das por las no","Por ello, y de conformidad con lo dictaminado por la señora Procu­ radora Fiscal",por_ello,Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti. Parte actora: Fisco Nacional –Administració,Rosenkrantz | Maqueda | Lorenzetti,596,47,47-652
346_p1218,A1,346,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,4,"En consecuencia, la alegada improcedencia de la acción por parte  de la represen","Por ello, y de conformidad con lo dictaminado por la señora Pro­ curadora Fiscal",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maqueda — Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,451,61,61-460
346_p1471,A1,346,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,3,"En consecuencia, declaró que le correspondía a la actora el cobro de  la diferen","Por todo lo expuesto, se declaran procedentes los recursos extraor­ dinarios int",por_todo_lo_exp,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maqueda.,Rosatti | Rosenkrantz | Maqueda,266,80,80-277
346_p1015,A1,346,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,4,"En consecuencia, la pretensión impositiva del Fisco local se halla  en contradic","Por ello, y de conformidad con lo dictaminado por la señora Pro­ curadora Fiscal",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maqueda — Ricardo Luis Lorenzetti (según su v,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,686,137,137-700
347_p721,A1,347,mejora_gano_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,"Por ello, cabía concluir en que la parte actora había tenido oportu­ nidad de su","Por ello, se hace lugar a la queja, se declara procedente el recur­ so extraordi",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maqueda — Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,221,35,35-232
347_p302,A1,347,mejora_gano_firma,otro,otro,sin_firma,unanime,0,3,Por ello y a resultas del rechazo que se adopta también respecto  de este agravi,"Por ello, de conformidad en lo pertinente con lo dictaminado por  el señor Procu",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Ricardo Luis Lorenzetti. Recurso ordinario de apelación interpuesto por ,Rosatti | Rosenkrantz | Lorenzetti,352,42,42-366
347_p128,A1,347,mejora_gano_firma,otro,originaria,sin_firma,disidencia,0,4,de conformidad con lo informado a fs. 1760; ver también sentencia del  14 de may,"Por ello, se resuelve: I. Hacer lugar a la demanda seguida por Flo­ ra Beatriz L",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia parcial)— Juan Carlos Maqueda — Ricardo Luis Lorenzetti (en,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,1847,266,266-1862
347_p321,A1,347,mejora_gano_firma,otro,otro,sin_firma,unanime,0,5,"En consecuencia, pide que se declare la nulidad absoluta e insanable  del referi","Por ello, se resuelve rechazar in limine la demanda promovida por  la Provincia ",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti. Parte actora: Provincia d,Rosatti | Rosenkrantz | Maqueda | Lorenzetti | Zaffaroni,214,35,35-227
347_p802,A1,347,mejora_gano_firma,otro,procedente,sin_firma,unanime,0,4,"en consecuencia, jueces últimos respecto de las vías de acceso a sus  propios es","Por ello, y de conformidad con las conclusiones de la señora Pro­ curadora Fisca",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,323,74,74-345
347_p109,A3,347,sin_cambio,otro,otro,sin_firma,sin_firma,0,0,En consecuencia resolvió que no había mérito para revocar el  fallo ya que confo,"Por ello, para la Corte la sentencia estaba desprovista de apoyo  legal y caía p",por_ello,,,238,,0-282
347_p579,A3,347,mejora_gano_firma,otro,hace_lugar,sin_firma,unanime,0,4,"en consecuencia, confirmar la desestimación del ajuste de la AFIP que  pretendió","Por ello, de conformidad con lo dictaminado por la señora Procura­ dora Fiscal, ",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,466,71,71-489
347_p673,A1,347,mejora_gano_firma,otro,otro,sin_firma,unanime,0,3,"En consecuencia, más allá de la solución que en definitiva quepa  adoptar, no ex","Por ello, se resuelve: 1) rechazar el recurso extraordinario del  Fisco Nacional",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda. Recursos extraordinarios interpuestos por la Admini,Rosatti | Rosenkrantz | Maqueda,397,25,25-422
347_p178,A1,347,mejora_gano_firma,otro,originaria,sin_firma,disidencia,0,4,"En consecuencia, en virtud de los fundamentos y las conclusiones  expuestas por ","Por ello, se resuelve: I. Hacer lugar a la demanda seguida por Lilia­ na María P",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia parcial)— Juan Carlos Maqueda — Ricardo Luis Lorenzetti (en,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,1209,226,226-1228
347_p329,A1,347,sin_cambio,otro,otro,sin_firma,sin_firma,0,0,por ello que la admisibilidad del recurso extraordinario interpuesto se  encuent,por ello que la admisibilidad del recurso extraordinario interpuesto se  encuent,por_ello,,,213,64,64-334
347_p959,A1,347,mejora_gano_firma,otro,otro,sin_firma,unanime,0,4,"En consecuencia, la alegada improcedencia formal de la acción  por parte de la r","Por ello, y oída la señora Procuradora Fiscal, se decide: Hacer lu­ gar a la dem",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti. Parte actora: Cargill Soc,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,367,23,23-390
347_p1632,A1,347,mejora_gano_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,"En consecuencia, consideró que la actitud del fisco imposibilitó a  la demandant","Por ello, se hace lugar a la queja, se declara procedente el recurso  extraordin",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maqueda — Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,271,60,60-285
347_p2002,A2,347,mejora_gano_firma,inadmisible_280,inadmisible_280,sin_firma,segun_su_voto,0,4,"En consecuencia, resulta evidente que, al examinar el mérito de la  solicitud de","Por ello, de conformidad con lo dictaminado por la señora Procu­ radora Fiscal y",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maqueda — Ricardo Luis Lorenzetti (según su v,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,213,44,44-226
347_p1434,A1,347,mejora_gano_firma,otro,otro,sin_firma,unanime,0,3,"Por ello, las competencias que se le asignen por ley, así como las  vías de acce","Por ello, el Tribunal resuelve: declarar la invalidez constitucional  del artícu",por_ello,Horacio Rosatti — Juan Carlos Maqueda — Ricardo Luis Lorenzetti.,Rosatti | Maqueda | Lorenzetti,459,128,128-478
347_p1807,A3,347,mejora_gano_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,de conformidad con lo normado en los arts. 78 y 84 del Código Pro­ cesal Civil y,"Por ello, se hace lugar a la queja, se declara procedente el recurso  extraordin",por_ello,Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,163,44,44-171
347_p1230,A1,347,mejora_gano_firma,otro,hace_lugar,sin_firma,disidencia,0,4,de conformidad con lo indicado por su médica tratante.,"Por ello, se hace lugar a la queja, se declara procedente el recurso  extraordin",por_ello,Horacio Rosatti (en disidencia)— Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,127,14,14-135
347_p1990,A2,347,sin_cambio,procedente,procedente,sin_firma,sin_firma,0,0,"Por ello, se declara procedente el recurso extraordinario y se revo­ ca la sente","Por ello, se declara procedente el recurso extraordinario y se revo­ ca la sente",por_ello,,,211,202,202-214
347_p2115,A1,347,mejora_gano_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,de conformidad con la legislación nacional y en forma apropiada a las  condicion,"Por ello, oída la señora Procuradora Fiscal, se hace lugar a la que­ ja, se decl",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maqueda — Ricardo Luis Lorenzetti (según su v,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,796,257,257-804
347_p2025,A1,347,mejora_gano_firma,otro,desestima,sin_firma,segun_su_voto,0,4,"Por ello, todo recurso extraordinario federal debe demostrar, con  la debida fun","Por ello, se desestima la queja. Intímese a la parte recurrente a  que, dentro d",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti (según su voto).,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,558,163,163-569
347_p1288,A1,347,mejora_gano_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,"En consecuencia, sostuvo que la derogación de las limitaciones al  ejercicio de ","Por ello, oída la señora Procuradora Fiscal, se hace lugar a la que­ ja, se decl",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maqueda — Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,684,108,108-696
347_p1327,A1,347,mejora_gano_firma,otro,confirma,sin_firma,segun_su_voto,0,4,"Por todo ello, corresponde incluir en el haber mensual con carác­ ter bonificabl","Por ello, de conformidad con lo dictaminado por la señora Procura­ dora Fiscal, ",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maqueda — Ricardo Luis Lorenzetti.,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,460,97,97-470
347_p1963,A1,347,mejora_gano_firma,otro,otro,sin_firma,segun_su_voto,0,4,"en consecuencia, el órgano juzgador quedó integrado por los jurados  Smaldone, M","Por ello, oído el señor Procurador General de la Nación interino,  se declara ad",por_ello,Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti (según su voto).,Rosatti | Rosenkrantz | Maqueda | Lorenzetti,977,121,121-1097
