caso_id_canonico,tomo,n_lineas,es_techo_corta,pe_idx_bl,pe_tier_bl,vp_bl,bl_outcome,pe_idx_b067,pe_tier_b067,vp_b067,tier3_fired,inicio_votos_indiv,inicio_busqueda,fin_busqueda_con_techo
329_p1699,329,97,False,81,tier1_validado,unanime,otro,81,tier1_validado,unanime,False,,0,97
329_p1703,329,460,False,381,tier1_validado,disidencia,otro,381,tier1_validado,disidencia,False,420,63,420
329_p1714,329,39,False,21,tier1_validado,unanime,otro,21,tier1_validado,unanime,False,,13,39
329_p1715,329,287,False,264,tier1_validado,unanime,procedente,264,tier1_validado,unanime,False,,256,287
329_p1723,329,1355,False,481,tier1_validado,disidencia,desestima,481,tier1_validado,disidencia,False,487,472,487
329_p1756,329,81,False,59,tier1_validado,disidencia,otro,59,tier1_validado,disidencia,False,66,22,66
329_p1758,329,139,False,110,tier1_validado,disidencia,otro,110,tier1_validado,disidencia,False,8,101,139
329_p1762,329,126,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,123,126
329_p1767,329,468,False,437,tier1_validado,disidencia,desestima,437,tier1_validado,disidencia,False,446,419,446
329_p1779,329,310,False,272,tier1_validado,disidencia,hace_lugar,272,tier1_validado,disidencia,False,281,263,281
329_p1787,329,257,False,231,tier1_validado,segun_su_voto,desestima,231,tier1_validado,segun_su_voto,False,237,222,237
329_p1794,329,431,False,402,tier1_validado,segun_su_voto,hace_lugar,402,tier1_validado,segun_su_voto,False,412,283,412
329_p1805,329,290,False,278,tier1_validado,unanime,otro,278,tier1_validado,unanime,False,,264,290
329_p1812,329,352,False,339,tier1_validado,unanime,hace_lugar,339,tier1_validado,unanime,False,,250,352
329_p1821,329,178,False,126,tier1_validado,segun_su_voto,hace_lugar,126,tier1_validado,segun_su_voto,False,132,113,132
329_p1826,329,178,False,169,tier1_validado,unanime,abstracto,169,tier1_validado,unanime,False,,147,178
329_p1831,329,101,False,91,tier1_validado,unanime,otro,91,tier1_validado,unanime,False,,81,101
329_p1834,329,79,False,71,tier1_validado,unanime,otro,71,tier1_validado,unanime,False,,22,79
329_p1836,329,104,False,81,tier1_validado,unanime,otro,81,tier1_validado,unanime,False,,33,104
329_p1839,329,163,False,115,tier1_validado,disidencia,otro,115,tier1_validado,disidencia,False,126,65,126
329_p1843,329,183,False,149,tier1_validado,unanime,otro,149,tier1_validado,unanime,False,,126,183
329_p1847,329,194,False,176,tier1_validado,unanime,otro,176,tier1_validado,unanime,False,,129,194
329_p1853,329,156,False,127,tier1_validado,unanime,otro,127,tier1_validado,unanime,False,,32,156
329_p1857,329,81,False,69,tier1_validado,unanime,otro,69,tier1_validado,unanime,False,,63,81
329_p1859,329,53,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,24,53
329_p1862,329,430,False,283,tier1_validado,segun_su_voto,originaria,283,tier1_validado,segun_su_voto,False,299,96,299
329_p1875,329,200,False,190,tier1_validado,unanime,otro,190,tier1_validado,unanime,False,,131,200
329_p1881,329,690,False,689,tier1_fallback,sin_firma,otro,689,tier1_fallback,sin_firma,False,,71,690
329_p1898,329,282,False,271,tier1_validado,unanime,otro,271,tier1_validado,unanime,False,,41,282
329_p1905,329,98,False,89,tier1_validado,unanime,competencia,89,tier1_validado,unanime,False,,86,98
329_p1908,329,92,False,57,tier1_validado,unanime,competencia,57,tier1_validado,unanime,False,,54,92
329_p1910,329,33,False,19,tier1_validado,unanime,competencia,19,tier1_validado,unanime,False,,0,33
329_p1912,329,103,False,90,tier1_validado,unanime,competencia,90,tier1_validado,unanime,False,,87,103
329_p1915,329,97,False,88,tier1_validado,unanime,competencia,88,tier1_validado,unanime,False,,85,97
329_p1917,329,164,False,119,tier1_validado,unanime,otro,119,tier1_validado,unanime,False,,116,164
329_p1921,329,86,False,77,tier1_validado,unanime,competencia,77,tier1_validado,unanime,False,,74,86
329_p1924,329,171,False,6,tier1_validado,unanime,competencia,6,tier1_validado,unanime,False,,3,171
329_p1928,329,36,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,34,36
329_p1930,329,124,False,20,tier1_validado,unanime,otro,20,tier1_validado,unanime,False,33,2,33
329_p1933,329,89,False,74,tier1_validado,unanime,otro,74,tier1_validado,unanime,False,,20,89
329_p1936,329,99,False,86,tier1_validado,unanime,confirma,86,tier1_validado,unanime,False,,19,99
329_p1938,329,494,False,476,tier1_validado,unanime,otro,476,tier1_validado,unanime,False,,292,494
329_p1951,329,488,False,444,tier1_validado,segun_su_voto,procedente,444,tier1_validado,segun_su_voto,False,450,435,450
329_p1963,329,222,False,181,tier1_validado,segun_su_voto,procedente,181,tier1_validado,segun_su_voto,False,193,174,193
329_p1969,329,126,False,116,tier1_validado,unanime,confirma,116,tier1_validado,unanime,False,,106,126
329_p1972,329,65,False,55,tier1_validado,unanime,otro,55,tier1_validado,unanime,False,,18,65
329_p1974,329,387,False,216,tier1_validado,disidencia,mal_concedido,216,tier1_validado,disidencia,False,221,206,221
329_p1984,329,571,False,544,tier1_validado,segun_su_voto,otro,544,tier1_validado,segun_su_voto,False,549,537,549
329_p1998,329,260,False,164,tier1_validado,segun_su_voto,otro,164,tier1_validado,segun_su_voto,False,174,125,174
329_p2005,329,735,False,306,tier1_validado,mixed,mal_concedido,306,tier1_validado,mixed,False,314,163,314
329_p2024,329,247,False,215,tier1_validado,disidencia,hace_lugar,215,tier1_validado,disidencia,False,231,206,231
329_p2030,329,258,False,175,tier1_validado,disidencia,desestima,175,tier1_validado,disidencia,False,182,165,182
329_p2037,329,225,False,195,tier1_validado,disidencia,hace_lugar,195,tier1_validado,disidencia,False,,182,225
329_p2043,329,75,False,72,tier1_validado,unanime,desestima,72,tier1_validado,unanime,False,,12,75
329_p2045,329,235,False,40,tier1_validado,disidencia,desestima,40,tier1_validado,disidencia,False,46,31,46
329_p2051,329,132,False,105,tier1_validado,disidencia,hace_lugar,105,tier1_validado,disidencia,False,114,12,114
329_p2055,329,183,False,123,tier1_validado,segun_su_voto,hace_lugar,123,tier1_validado,segun_su_voto,False,133,82,133
329_p2060,329,66,False,35,tier1_validado,disidencia,desestima,35,tier1_validado,disidencia,False,40,17,40
329_p2062,329,46,False,19,tier1_validado,disidencia,desestima,19,tier1_validado,disidencia,False,31,10,31
329_p2063,329,1,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,0,1
329_p2064,329,24,False,20,tier1_validado,unanime,desestima,20,tier1_validado,unanime,False,,6,24
329_p2065,329,64,False,53,tier1_validado,unanime,otro,53,tier1_validado,unanime,False,,50,64
329_p2067,329,83,False,76,tier1_validado,unanime,otro,76,tier1_validado,unanime,False,,73,83
329_p2069,329,417,False,353,tier1_validado,disidencia,otro,353,tier1_validado,disidencia,False,372,171,372
329_p2080,329,203,False,195,tier1_validado,unanime,otro,195,tier1_validado,unanime,False,,148,203
329_p2085,329,103,False,95,tier1_validado,unanime,otro,95,tier1_validado,unanime,False,,69,103
329_p2088,329,603,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,83,603
329_p2105,329,243,False,207,tier1_validado,unanime,otro,207,tier1_validado,unanime,False,,201,243
329_p2111,329,134,False,117,tier1_validado,unanime,originaria,117,tier1_validado,unanime,False,,43,134
329_p2115,329,181,False,160,tier1_validado,disidencia,otro,160,tier1_validado,disidencia,False,176,111,176
329_p2121,329,97,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,92,97
329_p2125,329,198,False,185,tier1_validado,unanime,otro,185,tier1_validado,unanime,False,,142,198
329_p2130,329,112,False,101,tier1_validado,unanime,competencia,101,tier1_validado,unanime,False,,98,112
329_p2133,329,119,False,9,tier1_validado,unanime,competencia,9,tier1_validado,unanime,False,,6,119
329_p2136,329,85,False,73,tier1_validado,unanime,competencia,73,tier1_validado,unanime,False,,70,85
329_p2139,329,116,False,83,tier1_validado,unanime,otro,83,tier1_validado,unanime,False,,80,116
329_p2142,329,45,False,33,tier1_validado,unanime,competencia,33,tier1_validado,unanime,False,,30,45
329_p2144,329,68,False,56,tier1_validado,unanime,competencia,56,tier1_validado,unanime,False,,53,68
329_p2146,329,139,False,125,tier1_validado,unanime,otro,125,tier1_validado,unanime,False,,19,139
329_p2149,329,102,False,83,tier1_validado,unanime,revoca,83,tier1_validado,unanime,False,,19,102
329_p2152,329,213,False,187,tier1_validado,disidencia,procedente,187,tier1_validado,disidencia,False,195,179,195
329_p2158,329,163,False,136,tier1_validado,disidencia,otro,136,tier1_validado,disidencia,False,150,94,150
329_p2162,329,150,False,143,tier1_validado,unanime,desestima,143,tier1_validado,unanime,False,,134,150
329_p2166,329,193,False,173,tier1_validado,unanime,otro,173,tier1_validado,unanime,False,,113,193
329_p2173,329,45,False,37,tier1_validado,unanime,otro,37,tier1_validado,unanime,False,,12,45
329_p2174,329,150,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,150,150
329_p2179,329,280,False,251,tier1_validado,disidencia,hace_lugar,251,tier1_validado,disidencia,False,6,241,280
329_p2186,329,45,False,36,tier1_validado,unanime,competencia,36,tier1_validado,unanime,False,,33,45
329_p2188,329,88,False,75,tier1_validado,unanime,competencia,75,tier1_validado,unanime,False,,72,88
329_p2191,329,37,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,35,37
329_p2194,329,54,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,18,54
329_p2197,329,53,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,51,53
329_p2199,329,254,False,238,tier1_validado,unanime,procedente,238,tier1_validado,unanime,False,,139,254
329_p2206,329,31,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,31,31
329_p2212,329,190,False,170,tier1_validado,unanime,procedente,170,tier1_validado,unanime,False,,162,190
329_p2217,329,50,False,18,tier1_validado,segun_su_voto,desestima,18,tier1_validado,segun_su_voto,False,27,10,27
329_p2218,329,18,True,,,sin_firma,sin_dispositivo,7,tier3,unanime,True,1,0,1
329_p2219,329,40,False,11,tier1_validado,segun_su_voto,desestima,11,tier1_validado,segun_su_voto,False,19,0,19
329_p2221,329,71,False,60,tier1_validado,unanime,procedente,60,tier1_validado,unanime,False,,34,71
329_p2223,329,10,False,1,tier1_validado,unanime,procedente,1,tier1_validado,unanime,False,,0,10
329_p2224,329,67,False,52,tier1_validado,unanime,desestima,52,tier1_validado,unanime,False,,23,67
329_p2226,329,214,False,131,tier1_validado,segun_su_voto,otro,131,tier1_validado,segun_su_voto,False,137,43,137
329_p2231,329,331,False,319,tier1_validado,unanime,otro,319,tier1_validado,unanime,False,,222,331
329_p2240,329,131,False,113,tier1_validado,unanime,otro,113,tier1_validado,unanime,False,,31,131
329_p2244,329,153,False,141,tier1_validado,unanime,competencia,141,tier1_validado,unanime,False,,138,153
329_p2248,329,117,False,104,tier1_validado,unanime,competencia,104,tier1_validado,unanime,False,,101,117
329_p2251,329,77,False,69,tier1_validado,unanime,competencia,69,tier1_validado,unanime,False,,66,77
329_p2253,329,113,False,102,tier1_validado,unanime,competencia,102,tier1_validado,unanime,False,,99,113
329_p2256,329,72,False,4,tier1_validado,unanime,competencia,4,tier1_validado,unanime,False,,1,72
329_p2258,329,112,False,98,tier1_validado,unanime,competencia,98,tier1_validado,unanime,False,,95,112
329_p2261,329,94,False,80,tier1_validado,unanime,otro,80,tier1_validado,unanime,False,,15,94
329_p2263,329,44,False,23,tier1_validado,segun_su_voto,mal_concedido,23,tier1_validado,segun_su_voto,False,27,13,27
329_p2265,329,371,False,324,tier1_validado,segun_su_voto,procedente,324,tier1_validado,segun_su_voto,False,332,213,332
329_p2274,329,192,False,173,tier1_validado,unanime,procedente,173,tier1_validado,unanime,False,,165,192
329_p2280,329,173,False,169,tier1_validado,unanime,confirma,169,tier1_validado,unanime,False,,161,173
329_p2284,329,346,False,305,tier1_validado,segun_su_voto,hace_lugar,305,tier1_validado,segun_su_voto,False,318,295,318
329_p2293,329,96,False,74,tier1_validado,segun_su_voto,otro,74,tier1_validado,segun_su_voto,False,86,17,86
329_p2296,329,647,False,620,tier1_validado,segun_su_voto,otro,620,tier1_validado,segun_su_voto,False,6,614,647
329_p2312,329,87,False,79,tier1_validado,unanime,otro,79,tier1_validado,unanime,False,,19,87
329_p2314,329,79,False,70,tier1_validado,unanime,otro,70,tier1_validado,unanime,False,,17,79
329_p2316,329,1020,False,761,tier1_fallback,segun_su_voto,otro,761,tier1_fallback,segun_su_voto,False,855,255,855
329_p2342,329,73,False,64,tier1_validado,unanime,competencia,64,tier1_validado,unanime,False,,61,73
329_p2344,329,109,False,101,tier1_validado,unanime,competencia,101,tier1_validado,unanime,False,,98,109
329_p2347,329,151,False,77,tier1_validado,disidencia,otro,77,tier1_validado,disidencia,False,90,21,90
329_p2351,329,17,False,16,tier1_fallback,sin_firma,otro,16,tier1_fallback,sin_firma,False,,0,17
329_p2355,329,51,False,27,tier1_validado,unanime,desestima,27,tier1_validado,unanime,False,,8,51
329_p2356,329,43,False,32,tier1_validado,unanime,desestima,32,tier1_validado,unanime,False,,0,43
329_p2358,329,77,False,59,tier1_validado,unanime,competencia,59,tier1_validado,unanime,False,,56,77
329_p2361,329,241,False,219,tier1_validado,unanime,otro,219,tier1_validado,unanime,False,,61,241
329_p2367,329,1902,False,733,tier1_validado,mixed,procedente,733,tier1_validado,mixed,False,739,494,739
329_p2413,329,216,False,190,tier1_validado,disidencia,procedente,190,tier1_validado,disidencia,False,199,144,199
329_p2419,329,249,False,231,tier1_validado,unanime,procedente,231,tier1_validado,unanime,False,,62,249
329_p2425,329,118,False,107,tier1_validado,unanime,desestima,107,tier1_validado,unanime,False,,99,118
329_p2429,329,159,False,130,tier1_validado,disidencia,hace_lugar,130,tier1_validado,disidencia,False,143,120,143
329_p2433,329,262,False,244,tier1_validado,unanime,hace_lugar,244,tier1_validado,unanime,False,1,234,262
329_p2440,329,411,False,357,tier1_validado,mixed,hace_lugar,357,tier1_validado,mixed,False,366,304,366
329_p2450,329,357,False,324,tier1_validado,disidencia,hace_lugar,324,tier1_validado,disidencia,False,1,314,357
329_p2459,329,204,False,167,tier1_validado,segun_su_voto,hace_lugar,167,tier1_validado,segun_su_voto,False,180,34,180
329_p2465,329,92,False,83,tier1_validado,unanime,otro,83,tier1_validado,unanime,False,,80,92
329_p2467,329,28,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,28,28
329_p2469,329,394,False,13,tier1_validado,unanime,otro,13,tier1_validado,unanime,False,,10,394
329_p2479,329,240,False,221,tier1_validado,unanime,otro,221,tier1_validado,unanime,False,,117,240
329_p2485,329,262,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,142,262
329_p2492,329,164,False,147,tier1_validado,unanime,otro,147,tier1_validado,unanime,False,,105,164
329_p2496,329,94,False,86,tier1_validado,unanime,competencia,86,tier1_validado,unanime,False,,83,94
329_p2498,329,157,False,145,tier1_validado,disidencia,otro,145,tier1_validado,disidencia,False,152,49,152
329_p2503,329,178,False,92,tier1_validado,segun_su_voto,otro,92,tier1_validado,segun_su_voto,False,100,21,100
329_p2508,329,141,False,127,tier1_validado,unanime,otro,127,tier1_validado,unanime,False,,0,141
329_p2511,329,480,False,233,tier1_validado,mixed,revoca,233,tier1_validado,mixed,False,242,46,242
329_p2523,329,25,False,18,tier1_validado,unanime,otro,18,tier1_validado,unanime,False,,0,25
329_p2532,329,251,False,226,tier1_validado,disidencia,otro,226,tier1_validado,disidencia,False,233,211,233
329_p2539,329,287,False,284,tier1_fallback,sin_firma,procedente,284,tier1_fallback,sin_firma,False,,272,287
329_p2547,329,197,False,170,tier1_validado,disidencia,procedente,170,tier1_validado,disidencia,False,178,163,178
329_p2552,329,429,False,402,tier1_validado,disidencia,confirma,402,tier1_validado,disidencia,False,413,393,413
329_p2563,329,157,False,133,tier1_validado,disidencia,otro,133,tier1_validado,disidencia,False,,121,157
329_p2567,329,71,False,58,tier1_validado,unanime,otro,58,tier1_validado,unanime,False,,19,71
329_p2569,329,201,False,176,tier1_validado,disidencia,procedente,176,tier1_validado,disidencia,False,184,168,184
329_p2575,329,359,False,330,tier1_validado,disidencia,hace_lugar,330,tier1_validado,disidencia,False,337,219,337
329_p2584,329,126,False,98,tier1_validado,disidencia,otro,98,tier1_validado,disidencia,False,104,87,104
329_p2588,329,106,False,81,tier1_validado,segun_su_voto,desestima,81,tier1_validado,segun_su_voto,False,87,72,87
329_p2591,329,206,False,178,tier1_validado,disidencia,hace_lugar,178,tier1_validado,disidencia,False,191,169,191
329_p2596,329,126,False,95,tier2,disidencia,hace_lugar,95,tier2,disidencia,False,103,43,103
329_p2600,329,16,False,,,sin_firma,sin_dispositivo,,,sin_firma,True,,0,16
329_p2601,329,199,False,174,tier1_validado,disidencia,hace_lugar,174,tier1_validado,disidencia,False,185,164,185
329_p2606,329,167,False,134,tier1_validado,disidencia,desestima,134,tier1_validado,disidencia,False,1,125,167
329_p2610,329,117,False,71,tier1_validado,disidencia,otro,71,tier1_validado,disidencia,False,79,39,79
329_p2614,329,236,False,201,tier1_validado,disidencia,hace_lugar,201,tier1_validado,disidencia,False,210,192,210
329_p2620,329,228,False,204,tier1_validado,segun_su_voto,desestima,204,tier1_validado,segun_su_voto,False,215,195,215
329_p2626,329,180,False,151,tier1_validado,disidencia,hace_lugar,151,tier1_validado,disidencia,False,160,142,160
329_p2631,329,542,False,304,tier1_validado,mixed,otro,304,tier1_validado,mixed,False,343,207,343
329_p2645,329,173,False,159,tier1_validado,unanime,hace_lugar,159,tier1_validado,unanime,False,,148,173
