caso_id,tomo,span,parser_firma,parser_outcome,parser_dictamen,zonif_clasif,zonif_firma,zonif_disp,zonif_cuerpo,zonif_dictamen,concuerda_firma,concuerda_disp,concuerda_dictamen,n_sumario,n_dictamen,n_cuerpo,n_dispositivo,n_firma,n_voto,n_epilogo,n_header,n_intersticio
329_p1417,329,301,unanime,confirma,True,fallo_completo,True,True,True,True,True,True,True,24,134,99,4,3,0,11,24,1
329_p1425,329,347,disidencia,revoca,True,fallo_completo,True,True,True,True,True,True,True,51,121,121,11,9,2,3,27,1
329_p1434,329,71,unanime,mal_concedido,False,fallo_completo,True,True,True,False,True,True,True,17,0,34,3,3,0,7,6,0
329_p1436,329,147,disidencia,revoca,True,fallo_completo,True,True,True,True,True,True,True,21,81,11,6,6,1,7,12,1
329_p1440,329,255,disidencia,confirma,True,fallo_completo,True,True,True,True,True,True,True,56,134,11,16,6,1,8,21,1
329_p1447,329,1072,mixed,procedente,True,fallo_completo,True,True,True,True,True,True,True,140,307,219,80,35,3,208,78,1
329_p1473,329,258,unanime,confirma,True,fallo_completo,True,True,True,True,True,True,True,45,169,7,5,2,0,7,21,1
329_p1480,329,233,disidencia,procedente,True,fallo_completo,True,True,True,True,True,True,True,21,103,15,13,11,2,44,21,1
329_p1487,329,31,unanime,competencia,False,fallo_completo,True,True,True,False,True,True,True,6,0,14,3,3,0,0,3,1
329_p1488,329,89,segun_su_voto,desestima,True,fallo_completo,True,True,True,True,True,True,True,11,38,13,6,5,1,7,7,0
329_p1490,329,108,segun_su_voto,otro,False,fallo_completo,True,True,True,False,True,True,True,15,0,65,8,3,1,5,9,1
329_p1493,329,295,unanime,desestima,True,fallo_completo,True,True,True,True,True,True,True,29,7,8,137,2,0,86,24,1
329_p1501,329,187,disidencia,desestima,True,fallo_completo,True,True,True,True,True,True,True,36,48,12,13,10,2,49,15,1
329_p1506,329,335,disidencia,desestima,False,fallo_completo,True,True,True,False,True,True,True,35,0,207,18,11,3,35,25,0
329_p1514,329,275,segun_su_voto,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,35,74,14,25,6,1,91,22,6
329_p1521,329,31,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,6,0,11,2,6,0,0,3,2
329_p1522,329,653,disidencia,desestima,True,fallo_completo,True,True,True,True,True,True,True,72,237,60,12,213,1,8,48,1
329_p1538,329,33,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,7,0,14,2,2,0,3,3,1
329_p1539,329,52,unanime,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,6,0,25,1,3,0,9,6,1
329_p1541,329,496,mixed,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,68,112,129,53,79,2,12,39,1
329_p1554,329,546,sin_firma,otro,True,fallo_sin_firma,False,True,True,True,True,True,True,39,54,235,169,0,0,0,42,6
329_p1568,329,710,sin_firma,otro,True,fallo_completo,True,True,True,True,False,True,True,50,172,319,102,2,0,9,54,1
329_p1586,329,661,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,72,44,226,251,4,0,11,51,1
329_p1603,329,247,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,35,49,120,14,9,0,0,18,1
329_p1609,329,86,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,17,26,2,9,12,0,6,7,6
329_p1611,329,297,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,38,222,2,6,3,0,0,24,1
329_p1619,329,118,disidencia,revoca,False,fallo_completo,True,True,True,False,True,True,True,19,0,29,6,6,1,46,9,1
329_p1622,329,126,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,31,43,10,14,5,1,9,12,0
329_p1626,329,85,unanime,nulidad,False,fallo_completo,True,True,True,False,True,True,True,9,0,53,3,3,0,10,6,0
329_p1628,329,127,segun_su_voto,otro,False,fallo_completo,True,True,True,False,True,True,True,16,0,87,4,8,1,0,9,1
329_p1631,329,250,segun_su_voto,desestima,True,fallo_completo,True,True,True,True,True,True,True,32,111,11,17,44,2,10,21,1
329_p1638,329,675,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,101,134,324,41,14,1,8,51,0
329_p1655,329,234,mixed,desestima,False,fallo_completo,True,True,True,False,True,True,True,68,0,85,8,12,2,39,18,1
329_p1661,329,318,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,41,77,16,121,11,2,16,25,8
329_p1669,329,16,unanime,otro,False,fallo_completo,True,True,False,False,True,True,True,0,0,0,3,4,0,0,3,6
329_p1671,329,34,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,10,0,13,2,3,0,0,4,1
329_p1672,329,33,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,10,0,15,1,2,0,0,3,1
329_p1673,329,74,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,16,0,35,4,11,0,0,6,1
329_p1675,329,334,disidencia,originaria,True,fallo_completo,True,True,True,True,True,True,True,41,26,176,50,11,1,0,27,1
329_p1684,329,241,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,42,43,118,13,5,0,0,18,1
329_p1690,329,74,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,2,16,3,0,0,6,46
329_p1693,329,97,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,12,59,2,10,3,0,0,9,1
329_p1696,329,134,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,20,0,91,3,9,0,0,9,1
329_p1699,329,97,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,73,3,10,0,0,9,2
329_p1703,329,460,disidencia,otro,False,fallo_completo,True,True,True,False,True,True,True,56,0,308,36,9,1,14,33,2
329_p1714,329,39,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,9,0,7,7,2,0,9,3,1
329_p1715,329,287,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,63,168,7,11,3,0,9,24,1
329_p1723,329,1355,disidencia,desestima,True,fallo_completo,True,True,True,True,True,True,True,174,224,792,16,42,2,4,99,1
329_p1756,329,80,disidencia,otro,False,fallo_completo,True,True,True,False,True,True,True,16,0,37,3,7,1,8,6,1
329_p1758,329,139,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,17,40,16,18,17,2,15,13,0
329_p1762,329,169,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,24,83,23,15,6,1,0,15,1
329_p1767,329,468,disidencia,desestima,True,fallo_completo,True,True,True,True,True,True,True,109,7,23,9,6,1,271,36,5
329_p1779,329,310,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,64,110,19,78,6,1,6,24,1
329_p1787,329,256,segun_su_voto,desestima,True,fallo_completo,True,True,True,True,True,True,True,56,74,13,15,6,2,66,21,2
329_p1794,329,431,segun_su_voto,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,95,51,109,19,8,2,112,34,0
329_p1805,329,290,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,10,235,10,3,3,0,6,21,1
329_p1812,329,352,unanime,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,32,190,80,12,2,0,7,27,1
329_p1821,329,178,segun_su_voto,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,27,68,36,18,5,1,6,15,1
329_p1826,329,178,unanime,abstracto,True,fallo_completo,True,True,True,True,True,True,True,9,125,18,2,2,0,5,15,1
329_p1831,329,100,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,12,62,6,3,3,0,3,9,1
329_p1834,329,79,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,11,0,42,6,8,0,4,7,0
329_p1836,329,104,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,16,12,44,10,10,0,0,9,2
329_p1839,329,163,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,26,34,52,12,9,1,15,12,1
329_p1843,329,165,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,18,55,19,57,2,0,0,12,1
329_p1847,329,194,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,38,23,5,0,89,15,23
329_p1853,329,141,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,27,0,88,3,8,0,0,12,2
329_p1857,329,81,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,5,3,3,0,6,6,57
329_p1859,329,99,sin_firma,sin_dispositivo,False,fallo_sin_dispositivo,False,False,True,False,True,True,True,19,0,68,0,0,0,0,9,2
329_p1862,329,524,segun_su_voto,originaria,False,fallo_completo,True,True,True,False,True,True,True,64,0,33,291,17,1,76,39,2
329_p1875,329,208,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,36,20,55,21,2,0,48,18,7
329_p1881,329,712,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,64,0,575,17,3,0,0,51,1
329_p1898,329,282,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,37,0,211,3,3,0,5,21,1
329_p1905,329,98,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,15,61,2,6,3,0,0,9,1
329_p1908,329,67,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,9,40,2,6,2,0,0,6,1
329_p1910,329,33,unanime,competencia,False,fallo_completo,True,True,False,False,True,True,True,0,0,0,7,4,0,0,3,19
329_p1912,329,103,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,7,73,2,6,4,0,0,9,1
329_p1915,329,97,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,8,70,2,6,3,0,0,6,1
329_p1917,329,133,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,26,80,2,8,3,0,0,12,1
329_p1921,329,85,unanime,competencia,False,fallo_completo,True,True,True,False,True,True,True,0,0,3,6,2,0,0,6,67
329_p1924,329,171,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,27,51,5,12,6,0,54,13,1
329_p1928,329,51,sin_firma,sin_dispositivo,False,fallo_sin_dispositivo,True,False,True,False,False,True,True,28,0,11,0,2,0,2,6,1
329_p1930,329,124,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,0,0,91,7,8,1,5,9,2
329_p1933,329,89,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,17,0,50,2,2,0,8,9,0
329_p1936,329,99,unanime,confirma,False,fallo_completo,True,True,True,False,True,True,True,19,0,60,2,7,0,4,6,0
329_p1938,329,494,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,167,73,29,133,45,0,6,39,1
329_p1951,329,487,segun_su_voto,procedente,True,fallo_completo,True,True,True,True,True,True,True,91,116,19,200,5,1,18,36,0
329_p1963,329,222,segun_su_voto,procedente,True,fallo_completo,True,True,True,True,True,True,True,32,15,18,20,6,1,101,19,9
329_p1969,329,126,unanime,confirma,True,fallo_completo,True,True,True,True,True,True,True,16,81,9,3,3,0,4,9,0
329_p1972,329,65,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,14,0,33,2,6,0,2,6,1
329_p1974,329,386,disidencia,mal_concedido,True,fallo_completo,True,True,True,True,True,True,True,67,111,146,8,13,1,8,30,1
329_p1984,329,571,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,58,46,10,13,6,1,390,43,3
329_p1998,329,260,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,8,38,94,17,7,2,71,21,1
329_p2005,329,735,mixed,mal_concedido,True,fallo_completo,True,True,True,True,True,True,True,86,28,240,11,25,4,281,58,1
329_p2024,329,247,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,37,60,10,62,7,1,49,18,2
329_p2030,329,258,disidencia,desestima,True,fallo_completo,True,True,True,True,True,True,True,26,121,60,11,9,1,8,21,0
329_p2037,329,225,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,47,96,10,24,10,0,15,19,3
329_p2043,329,75,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,11,0,53,1,2,0,0,6,1
329_p2045,329,235,disidencia,desestima,False,fallo_completo,True,True,True,False,True,True,True,23,0,175,8,8,1,0,18,1
329_p2051,329,132,disidencia,hace_lugar,False,fallo_completo,True,True,True,False,True,True,True,11,0,87,8,5,1,6,12,1
329_p2055,329,183,segun_su_voto,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,33,43,64,4,5,1,17,15,0
329_p2060,329,66,disidencia,desestima,False,fallo_completo,True,True,True,False,True,True,True,15,0,14,15,7,1,6,6,1
329_p2062,329,46,disidencia,desestima,False,fallo_completo,True,True,True,False,True,True,True,8,0,14,5,7,1,6,3,1
329_p2064,329,24,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,5,0,10,2,2,0,0,3,1
329_p2065,329,64,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,13,29,2,10,2,0,0,6,1
329_p2067,329,83,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,15,48,2,8,2,0,0,6,1
329_p2069,329,417,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,74,72,72,21,22,1,120,33,1
329_p2080,329,203,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,37,98,43,3,5,0,0,15,1
329_p2085,329,103,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,12,49,22,4,3,0,1,9,2
329_p2088,329,686,mixed,otro,False,fallo_completo,True,True,True,False,True,True,True,74,0,284,33,10,2,230,51,1
329_p2105,329,218,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,62,75,5,29,4,0,20,18,4
329_p2111,329,134,unanime,originaria,False,fallo_completo,True,True,True,False,True,True,True,0,0,70,9,2,0,3,12,37
329_p2115,329,209,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,35,58,64,18,10,1,3,18,1
329_p2121,329,143,sin_firma,sin_dispositivo,True,fallo_sin_firma,False,True,True,True,True,False,True,8,71,44,3,0,0,0,12,4
329_p2125,329,198,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,9,85,39,16,7,0,8,15,18
329_p2130,329,112,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,28,60,2,7,4,0,0,9,1
329_p2133,329,119,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,16,64,4,12,6,0,0,10,5
329_p2136,329,85,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,16,47,2,7,2,0,0,9,1
329_p2139,329,97,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,18,55,2,7,4,0,0,9,1
329_p2142,329,45,unanime,competencia,False,fallo_completo,True,True,True,False,True,True,True,0,0,2,5,4,0,0,6,27
329_p2144,329,68,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,10,39,2,6,3,0,0,6,1
329_p2146,329,139,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,18,0,96,6,3,0,5,9,1
329_p2149,329,102,unanime,revoca,False,fallo_completo,True,True,True,False,True,True,True,14,0,60,6,3,0,7,9,2
329_p2152,329,213,disidencia,procedente,True,fallo_completo,True,True,True,True,True,True,True,43,118,11,4,6,2,9,18,1
329_p2158,329,163,disidencia,otro,True,fallo_completo,True,True,True,True,True,True,True,24,55,39,11,4,1,15,12,1
329_p2162,329,150,unanime,desestima,True,fallo_completo,True,True,True,True,True,True,True,38,82,8,2,2,0,3,12,2
329_p2166,329,193,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,33,66,51,10,2,0,11,18,1
329_p2173,329,45,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,11,0,21,4,4,0,0,3,1
329_p2174,329,189,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,28,110,10,10,6,1,7,15,1
329_p2179,329,280,disidencia,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,48,119,17,17,11,2,41,21,3
329_p2186,329,45,unanime,competencia,False,fallo_completo,True,True,True,False,True,True,True,0,0,2,6,3,0,0,3,30
329_p2188,329,88,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,17,21,2,35,2,0,0,9,1
329_p2191,329,128,segun_su_voto,revoca,False,fallo_completo,True,True,True,False,True,True,True,31,0,69,6,5,1,5,9,1
329_p2194,329,107,disidencia,revoca,False,fallo_completo,True,True,True,False,True,True,True,13,0,69,7,6,1,0,9,1
329_p2197,329,87,unanime,confirma,False,fallo_completo,True,True,True,False,True,True,True,24,0,25,8,4,0,6,6,13
329_p2199,329,254,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,33,85,29,7,2,0,75,21,1
329_p2206,329,229,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,26,161,7,5,2,0,8,18,1
329_p2212,329,190,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,46,72,7,34,2,0,11,15,2
329_p2217,329,43,segun_su_voto,desestima,False,fallo_completo,True,True,True,False,True,True,True,8,0,7,4,11,1,7,3,1
329_p2218,329,18,unanime,desestima,False,fallo_completo,True,True,False,False,True,True,True,0,0,0,2,6,1,8,1,0
329_p2219,329,40,segun_su_voto,desestima,False,fallo_completo,True,True,True,False,True,True,True,0,0,12,10,5,1,6,6,0
329_p2221,329,71,unanime,procedente,False,fallo_completo,True,True,True,False,True,True,True,14,0,26,6,5,0,13,6,0
329_p2223,329,30,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,5,0,12,2,2,0,4,3,1
329_p2224,329,65,unanime,desestima,False,fallo_completo,True,True,True,False,True,True,True,14,0,28,2,3,0,5,6,6
329_p2226,329,214,segun_su_voto,otro,False,fallo_completo,True,True,True,False,True,True,True,32,0,139,7,11,1,0,16,7
329_p2231,329,331,unanime,otro,True,fallo_completo,True,True,True,True,True,True,True,28,113,87,66,7,0,0,27,2
329_p2240,329,131,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,26,0,75,3,2,0,10,12,2
329_p2244,329,153,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,29,99,2,6,3,0,0,12,1
329_p2248,329,117,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,17,77,2,7,3,0,0,9,1
329_p2251,329,77,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,18,41,2,6,2,0,0,6,1
329_p2253,329,112,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,17,73,2,8,2,0,0,9,0
329_p2256,329,72,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,5,32,4,15,7,0,0,7,0
329_p2258,329,112,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,8,72,2,8,7,0,0,10,4
329_p2261,329,94,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,14,0,58,6,2,0,6,6,1
329_p2263,329,44,segun_su_voto,mal_concedido,False,fallo_completo,True,True,True,False,True,True,True,8,0,12,2,7,1,6,6,1
329_p2265,329,371,segun_su_voto,procedente,True,fallo_completo,True,True,True,True,True,True,True,37,17,101,21,27,1,138,27,1
329_p2274,329,192,unanime,procedente,True,fallo_completo,True,True,True,True,True,True,True,22,128,7,6,3,0,7,18,0
329_p2280,329,173,unanime,confirma,True,fallo_completo,True,True,True,True,True,True,True,57,79,7,14,2,0,0,12,1
329_p2284,329,346,segun_su_voto,hace_lugar,True,fallo_completo,True,True,True,True,True,True,True,55,202,9,26,5,14,6,27,1
329_p2293,329,95,segun_su_voto,otro,False,fallo_completo,True,True,True,False,True,True,True,13,0,58,7,5,1,0,9,1
329_p2296,329,646,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,119,168,17,10,125,2,153,49,2
329_p2312,329,87,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,7,0,53,6,5,0,5,7,3
329_p2314,329,79,unanime,otro,False,fallo_completo,True,True,True,False,True,True,True,13,0,49,2,7,0,0,6,1
329_p2316,329,1020,segun_su_voto,otro,True,fallo_completo,True,True,True,True,True,True,True,108,121,419,219,6,1,66,78,1
329_p2342,329,73,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,9,18,2,34,2,0,0,6,1
329_p2344,329,109,unanime,competencia,True,fallo_completo,True,True,True,True,True,True,True,22,55,2,17,2,0,0,9,1
